id,image,gt,source_name,source_code,source_title,publisher,publication_year,source_material,source_category,sample_type,scene,difficulty,script_mix,has_digit,line_count,nonspace_len,yi_count,han_count,latin_count,digit_count,original_id,original_image,page_file,page,box,part,region_kind,original_source_name,original_source_code
gen_yu_hua_line_000047,images/gen_yu_hua_line_000047.png,ꆹꆏꋌꋋꀋꄐ，ꑍꈓꌕꈎꅑꅸꇁꌠꆏ，ꉢꅳꀧꋍꄉꀕꏽꀐ。ꈧꊰꀕꀋꂮꐲꅐꆏꂱꑱꑶꋦꇤ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,39,36,0,0,0,book_00047_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_004,images/book_00047_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_004.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,4,,,
gen_yu_hua_line_000048,images/gen_yu_hua_line_000048.png,ꄂꁧ……‘ꄷꌦ。,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,8,4,0,0,0,book_00048_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_005,images/book_00048_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_005.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,5,,,
gen_yu_hua_line_000049,images/gen_yu_hua_line_000049.png,“ꉈꏭꌞꊿꑠꃅꊿꊂꀠ，ꀁꇬꌠꑌꑠꃅꊾꅪꊿꏑ。ꇯꍝꋍꃢꋍꃢꉪꇬꆹ，ꑗꉘꍈꃅꊿ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,37,33,0,0,0,book_00049_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_006,images/book_00049_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_006.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,6,,,
gen_yu_hua_line_000050,images/gen_yu_hua_line_000050.png,ꀦꁝꉂ，ꃆꍝꑘꇽꅉꆏꑗꇖꈨꂟꆹꁝꉂ。ꄚꑗꇖꈨꂟꋌꑵꇭꀧꇬꂷꊂꀋꅑꄷꆏꉌꂵꈐꇓꂷ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,39,37,0,0,0,book_00050_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_007,images/book_00050_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_007.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,7,,,
gen_yu_hua_line_000051,images/gen_yu_hua_line_000051.png,ꀋꐥ，ꑠꃅꑎꆏꌦꄠꄉꀞꐕ；ꀐꒉꏭꄉꇬꑌ，ꌞꊿꀊꋩꀿꃮꄀꀋꇗ，ꅪꁳꅪꀠꉢꋇꏤꒉꄷꆏ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,40,36,0,0,0,book_00051_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_009,images/book_00051_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_009.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,9,,,
gen_yu_hua_line_000052,images/gen_yu_hua_line_000052.png,ꋇꀋꃋꉪꏤꇀꌦꐥ，ꉢꇬꀋꒉꄷꆏꋇꀋꃋꑌꀋꇁꎂꀕ；ꁡꇤꃌꅿꉐꆂꀉꎴꈧꌠꏭꄉꂯꄷꆏ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,39,37,0,0,0,book_00052_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_010,images/book_00052_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_010.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,10,,,
gen_yu_hua_line_000053,images/gen_yu_hua_line_000053.png,ꆹ，ꈌꃶꂷꐛꄚꑝꀊꄶꑝꃅꌞꊿꒊꅍꐛ……,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,19,16,0,0,0,book_00053_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_011,images/book_00053_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_011.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,11,,,
gen_yu_hua_line_000054,images/gen_yu_hua_line_000054.png,“ꊉꉌꃹꑠꂷꄷꐛꁧꂯꄷꇬꆹ，ꉢꑠꉪꀬꇬꑠꃅꀋꀬ，ꉈꑴꆏꌞꊿꑌꉢꇫ，ꈀꄸꂷꑮ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,37,33,0,0,0,book_00054_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_012,images/book_00054_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_012.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,12,,,
gen_yu_hua_line_000055,images/gen_yu_hua_line_000055.png,ꃀꅇꅑꑠꒃꂯꆏ。ꄁꃰꉈꏭꄉꆿꏓꄻꃨꂯꇬꑌ，ꉢꋋꃅꊁꀋꉂ，ꊿꉬꇮꆿꏓꋌꑵꉢꋋꌂ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,38,35,0,0,0,book_00055_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_013,images/book_00055_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_013.png,gen_yu_hua_p049_novel_plain_yi.png,49,3,13,,,
gen_yu_hua_line_000056,images/gen_yu_hua_line_000056.png,“ꀋꃅꑋꈌꆫꄓꂿꄓꄭꆏ，ꀐꒉꄰꉢꎷꌊꑶꋦꌠꉬꄷꀋꉊꄹꈎꇯꆐꑲꂷꋈꄉꀐ。ꉢꃃ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,37,34,0,0,0,book_00056_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_001,images/book_00056_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_001.png,gen_yu_hua_p049_novel_plain_yi.png,49,5,1,,,
gen_yu_hua_line_000057,images/gen_yu_hua_line_000057.png,ꑳꊾꋠꁍꈌꆈꂷꀉꏮꆈꉘꅍꋋꂷꄀꇬꉠꐬꆠ，ꉢꏮꀐꒉꄰꌺꇰꂶꌠꉜꇬꉠꉌꂵꐂꀕꁏ，ꋍ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,39,37,0,0,0,book_00057_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_002,images/book_00057_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_002.png,gen_yu_hua_p049_novel_plain_yi.png,49,5,2,,,
gen_yu_hua_line_000058,images/gen_yu_hua_line_000058.png,ꇮ，ꇭꀧꌥꆏꉌꎭꑍ。ꉢꌦꄷꆏꀐꒉꄰꀋꃋꂶꌠꑌꉌꂵꀋꎭꀐ。ꉡꆹꉪꇁꌦꏡꌠꄀꇬꀉꄂ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,39,36,0,0,0,book_00058_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_004,images/book_00058_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_004.png,gen_yu_hua_p049_novel_plain_yi.png,49,5,4,,,
gen_yu_hua_line_000059,images/gen_yu_hua_line_000059.png,ꁦꉘꀕ，ꋧꃅꇣꄧꊿꐥꀋꌦꌠꀋꐥ……ꉌꆐꀋꅑꑓꆐꀋꋠꀐ。,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,27,23,0,0,0,book_00059_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_005,images/book_00059_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_005.png,gen_yu_hua_p049_novel_plain_yi.png,49,5,5,,,
gen_yu_hua_line_000060,images/gen_yu_hua_line_000060.png,“ꉢꆏꂶꌠꁯ，ꆏꆹꉣꑊꀄꊭꃅꋍꑍꉌꂵꉪꅉꑟꀐ……ꉠꈀꐳꁭꂪꉌꀋꃹꑠꋌꊂꑌ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,36,32,0,0,0,book_00060_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_006,images/book_00060_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_006.png,gen_yu_hua_p049_novel_plain_yi.png,49,5,6,,,
gen_yu_hua_line_000061,images/gen_yu_hua_line_000061.png,ꈂꑋꇿꐥꀋꐚꑴꌦꌠ，ꆏꑴꌠꅽꇇꇬꌄꈌꍇꌠꌌꀽꊇꈭꋏꊾꊇꇇꀤꑲꆏꉡꑌꌦꄚꀐ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,36,35,0,0,0,book_00061_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_007,images/book_00061_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_007.png,gen_yu_hua_p049_novel_plain_yi.png,49,5,7,,,
gen_yu_hua_line_000062,images/gen_yu_hua_line_000062.png,ꐴꌋꆀꃨ 61,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,True,1,6,4,0,0,2,book_00062_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_001__header_text_line,images/book_00062_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_001__header_text_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,1,,,,
gen_yu_hua_line_000063,images/gen_yu_hua_line_000063.png,ꋍꀉꄉꇱꏢꇋꄉꋍꈚꇁꀋꄐꑴꇬ，ꀈꌒꂶꌠꇿꒉꇿꇁꌠꆹꄡꇗꃴꇤꃀ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,30,29,0,0,0,book_00063_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_002__body_line,images/book_00063_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_002__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,2,,,,
gen_yu_hua_line_000064,images/gen_yu_hua_line_000064.png,ꌊꃬꄉꌠꉥ，ꃅꍵꄮꐰꂷꉐꒈꀮꄌꃝꏿꃅꐛꄉꀀꑌꇴꀋꉆꄮꇬꆏ，ꀋꇝꃅꌊ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,31,0,0,0,book_00064_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_003__body_line,images/book_00064_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_003__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,3,,,,
gen_yu_hua_line_000065,images/gen_yu_hua_line_000065.png,ꅐꏿꃴꇤꃀꎼꑳꅶꁉꀈꌒꄰꀧꇴꐏꑳꂷꌠꇬꉜꄉꀥ。“ꏸ——”ꄸꐏꑳꃭ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,32,27,0,0,0,book_00065_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_004__part_001,images/book_00065_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_004__part_001.png,gen_yu_hua_p067_novel_plain_yi.png,67,4,1,,,
gen_yu_hua_line_000066,images/gen_yu_hua_line_000066.png,ꉱꀟꏜꂷꌊꎀꄉꁬꌠꋌꀜꈐꏭꊐꇈ，ꀈꌒꋌꇷꀀꃅꈯꍻꄓꌊꑓꐂꋫꌠꉩꌊ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,32,31,0,0,0,book_00066_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_004__part_002,images/book_00066_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_004__part_002.png,gen_yu_hua_p067_novel_plain_yi.png,67,4,2,,,
gen_yu_hua_line_000067,images/gen_yu_hua_line_000067.png,ꅥꂯꇬꆏ，“ꀈꌒ，ꄓ，ꀈꌒ，ꄓ……”ꃅꃴꇤꃀꃛꁙꉬꌠꋌꌋꇈ，ꀊꅰꃅ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,24,0,0,0,book_00067_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_005__body_line,images/book_00067_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_005__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,5,,,,
gen_yu_hua_line_000068,images/gen_yu_hua_line_000068.png,ꋌꇷꌊ：“ꌋꐓꆺꄜꀕ，ꂷꉐꋍꒈꒊ，ꆏꑡꊸ”ꄷꇬꆏ，ꃴꇤꃀꂶꌠ“ꉢꅽꄹ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,34,27,0,0,0,book_00068_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_006__body_line,images/book_00068_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_006__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,6,,,,
gen_yu_hua_line_000069,images/gen_yu_hua_line_000069.png,ꐛꇬꍑꀕ”ꄷꅇꀑꆹꂪꀋꐥꑠꇬꋌꄌꀈꌒꂴꆽꅞꄉ，ꀈꌒꋌꇰꁮꐭꎼꇁꀋꄐ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,31,0,0,0,book_00069_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_007__body_line,images/book_00069_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_007__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,7,,,,
gen_yu_hua_line_000070,images/gen_yu_hua_line_000070.png,ꇫꑌꄉ。ꊁꋍꇅꌺꐛꇬꑲꆀ“ꇬꑌꇆ，ꅽꑡꉬꄷꀋ”ꄷꋌꋋꀋꑇꐆꃅꀱꉈꑴ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,29,0,0,0,book_00070_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_008__body_line,images/book_00070_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_008__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,8,,,,
gen_yu_hua_line_000071,images/gen_yu_hua_line_000071.png,ꅱꌦ。ꄚꇬꑲꆀꃴꇤꃀꂶꌠꈨꄹꉨꅉꃅꇬꀖꌌꀖꑡꑌꋌꉉꄚꇰꌐ。ꀈꌒꂶ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,32,30,0,0,0,book_00071_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_009__body_line,images/book_00071_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_009__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,9,,,,
gen_yu_hua_line_000072,images/gen_yu_hua_line_000072.png,ꌠꆹꑡꑌꀋꄹꃅꃴꇤꃀꂶꌠꋌꃬꋍꂣꈐꊐꇈ，ꏤꏅꃭꇁꋌꀺꇬꇢꄉ，ꁧꃚꂱ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,31,0,0,0,book_00072_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_010__body_line,images/book_00072_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_010__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,10,,,,
gen_yu_hua_line_000073,images/gen_yu_hua_line_000073.png,ꀯꌌꃴꇤꃀꈁꑓꇬꑓꁴꌩꅉꃅ：“ꉢꆹꉪꆏꒃꆹꈭꐩꆏ，ꆏꂷꌠꂿꀋꇬꇉ，,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,29,0,0,0,book_00073_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_011__part_001,images/book_00073_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_011__part_001.png,gen_yu_hua_p067_novel_plain_yi.png,67,11,1,,,
gen_yu_hua_line_000074,images/gen_yu_hua_line_000074.png,ꆍꀂꇬꀊꄂꀋꉬꃅ，ꆏꑌꉪꌂꎼꈁ……”ꄸꇉꑓꁴꊸꆣꃅꊰꇁꃴꇤꃀꈁ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,31,27,0,0,0,book_00074_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_011__part_002,images/book_00074_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_011__part_002.png,gen_yu_hua_p067_novel_plain_yi.png,67,11,2,,,
gen_yu_hua_line_000075,images/gen_yu_hua_line_000075.png,ꑓꇬꌸ。ꑠꃅꑍꂷꌠꐯꀍꇲꄉꉩꌦꌧꌦꃅ，ꃴꇤꃀꑌꁮꇁꂪꅍꁧꀋꐰ，ꀈꌒ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,30,0,0,0,book_00075_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_012__part_001,images/book_00075_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_012__part_001.png,gen_yu_hua_p067_novel_plain_yi.png,67,12,1,,,
gen_yu_hua_line_000076,images/gen_yu_hua_line_000076.png,ꑌꑮꒃꋒꋉꀋꃅꐯ，ꐥꑌꋍꑷꋦꐯꄉ，ꌦꑌꋍꈚꐗꐯꄉ。ꋍꈭꐩꆏꀊꐚꋌꃮ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,30,0,0,0,book_00076_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_012__part_002,images/book_00076_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_012__part_002.png,gen_yu_hua_p067_novel_plain_yi.png,67,12,2,,,
gen_yu_hua_line_000077,images/gen_yu_hua_line_000077.png,ꋍꃅꃮ，ꊿꆅꉌꃀꊿꆅꑌ，ꃴꇤꃀꉌꂵꇗꄃꀕꃅꐤꌦꀐ。,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,25,22,0,0,0,book_00077_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_013__body_line,images/book_00077_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_013__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,13,,,,
gen_yu_hua_line_000078,images/gen_yu_hua_line_000078.png,ꐊꂾꄰꈎꌋꆪꄏꇬꃴꇤꃀꊰꉆꈓꄹꈎꑮꈎꀋꉬ，ꊯꈬꈎꄹꈎꆏꐊꂾꄰ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,30,29,0,0,0,book_00078_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_014__body_line,images/book_00078_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v3_box_014__body_line.png,gen_yu_hua_p067_novel_plain_yi.png,67,14,,,,
gen_yu_hua_line_000079,images/gen_yu_hua_line_000079.png,ꑮꊪꈎꀋꉬ，ꊂꑍꊏꈎꄹꈎꆏꐊꂿꒉꄿꂽꄹꁧꌦꇉ，ꐊꂿꄰꄹꇬꎭꂵꄰꑌꀋ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,31,0,0,0,book_00079_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_015__part_001,images/book_00079_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_015__part_001.png,gen_yu_hua_p067_novel_plain_yi.png,67,15,1,,,
gen_yu_hua_line_000080,images/gen_yu_hua_line_000080.png,ꃅꋋꇅꇬꊼꇅꊋꋠꑴꌦꌠꉥ，ꈍꌐꃴꇤꃀꁳꀁꇬꑍꈓꌕꈎꌺꇇꀨꄉꎻꇈ，ꊂ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,33,31,0,0,0,book_00080_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_015__part_002,images/book_00080_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_015__part_002.png,gen_yu_hua_p067_novel_plain_yi.png,67,15,2,,,
gen_yu_hua_line_000081,images/gen_yu_hua_line_000081.png,ꒉꄿꀱꇀꄮꇬꆀꋋꉈꋌꋧꃅꁨꇁꎻꂿꄷ。ꋋꈨꌞꊿꀉꁁꉜꇬꆹꃶꌐꐮꉈꇬ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,32,31,0,0,0,book_00081_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_015__part_003,images/book_00081_gen_yu_hua__gen_yu_hua_p067_novel_plain_yi__v4_box_015__part_003.png,gen_yu_hua_p067_novel_plain_yi.png,67,15,3,,,
gen_yu_hua_line_000082,images/gen_yu_hua_line_000082.png,98ꉂꎺꐙꍚꀕꌂꏣꎵꑳꀕ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,True,1,12,10,0,0,2,book_00082_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v3_box_001__header_text_line,images/book_00082_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v3_box_001__header_text_line.png,gen_yu_hua_p104_novel_plain_yi.png,104,1,,,,
gen_yu_hua_line_000083,images/gen_yu_hua_line_000083.png,ꎭꀕꃀꋌꀋꇊꊌꀑ。ꀂꀋꉬꄸꆹꄹꑳꆏꀋꃋꉠꑭꉠꇇꉢꄐꑴꌦꇰꆐꉢꅽꒌ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,32,31,0,0,0,book_00083_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_002__part_001,images/book_00083_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_002__part_001.png,gen_yu_hua_p104_novel_plain_yi.png,104,2,1,,,
gen_yu_hua_line_000084,images/gen_yu_hua_line_000084.png,ꃃꆠꃃꈻꌊꆏꇯꄉꐤꀘꏿꇫꎭꂿ，ꉠꁨꇐꄉꇐꌹꌠꇤꌊꀋꉆꆏꑬꇬꇌꌌꑮ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,32,31,0,0,0,book_00084_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_002__part_002,images/book_00084_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_002__part_002.png,gen_yu_hua_p104_novel_plain_yi.png,104,2,2,,,
gen_yu_hua_line_000085,images/gen_yu_hua_line_000085.png,ꄉꌞꊿꋌꅗꌠꀉꏯꄡꇗꌞꊿꋌꅗꃅꀘꂿ。,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,18,17,0,0,0,book_00085_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_001,images/book_00085_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_001.png,gen_yu_hua_p104_novel_plain_yi.png,104,3,1,,,
gen_yu_hua_line_000086,images/gen_yu_hua_line_000086.png,ꉪꅷꄚꑟꇬꆏꎭꂵꀉꁌꉌꂵꊼꇅꁦꉘꃅꐙꇈꀀꑐꇯꇴꏾꇁ。ꀀꃅꌡꇓ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,30,29,0,0,0,book_00086_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_002,images/book_00086_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_002.png,gen_yu_hua_p104_novel_plain_yi.png,104,3,2,,,
gen_yu_hua_line_000087,images/gen_yu_hua_line_000087.png,ꌣꇓꃅꇬꆏꋌꀋꆅꆿꇁꀉꂿꋍꑊꐮꐊꃭꇤꏁꇖꅍꑠꏬꈬꇬꐺꌟꃅꐛ。ꆿꇁ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,32,31,0,0,0,book_00087_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_003,images/book_00087_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_003.png,gen_yu_hua_p104_novel_plain_yi.png,104,3,3,,,
gen_yu_hua_line_000088,images/gen_yu_hua_line_000088.png,ꀉꂿꂶꌠꄡꇗꑮꆜꅪꄿꌊꐺ，ꃦꈜꑌꀋꉊꊿꋅꇥꀯꌶꅉꇬꄉꋌꎷꇁꇬꈚꋬ,根与花,gen_yu_hua,根与花,四川民族出版社,1999,扫描件,novel_plain_yi,line,new_print_pdf,easy,yi,False,1,32,31,0,0,0,book_00088_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_004,images/book_00088_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_004.png,gen_yu_hua_p104_novel_plain_yi.png,104,3,4,,,
