id,source_name,sample_type,script_mix,difficulty,has_digit,ned,ws_ned,nfkc_ws_ned,yi_ned,han_ned,dist,gt_len,pred_len,flags,original_id,gt,pred
handwriting_page_000601,真实手写,page,yi,medium,False,0.153846,0.159483,0.159483,0.172093,,38,242,247,ascii_any,upload_handwriting_02_full,"ꃅꇬꀋꌺꌠꀋꃅ：
ꉢꆏꎭꀕ！ꇽꀋꃅꇽꆹꎭꏂ，ꇽꀋꆏꀕꃅꄉ，
ꆏꎭꌠꌋꀨꀋꋠꀕ，ꆏꎭꀕꃅꈁꀋꐧꀕ。
ꆀꃅꀋꑟꀋꌺꆹꃅꌋꀨꀋꃅꆹꆀꃅꀋꇬꀋꆏꀋ
ꑟꌠꌺꀋꃅ，ꆀꃅꌺꀋꇬꈁꆏꀋꌺꇬꈁꀋꆏꀕ。
ꆏꀋꃅꑟꃅꀋꉆꀋꆏꀕ，ꆀꃅꃅꌋꀨꀋꃅꌺꀋꇬꈁ
ꀋꐥꀋꆏꀕ，ꀋꑟꀋꃅꆇꇁꌠꀋꃅꈁꀋꐧꀕ，ꃅꌋ
ꀨꀋꃅꌺꀋꇬꈁꀋꎭꀕꌠꀋꃅ。
ꆏꀋꃅꆀꃅꃅꌋꀨꀋꃅꌺꀋꇬꈁꀋꐧꀋꆏꀕ
ꆏꀋꇬꈁꀋꐥꀋꆏꀕ。ꇽꆏꎭꌠꌋꀨꀋꐧꀕ！ꃅꆎ
ꇁꌠꀋꃅꈁꌋꀨꀋꐧꀕ，ꆀꃅꃅꌋꀨꀋꃅꈁꃅ
ꌺꇬꇁꀕ。
ꀋꎭꀕ
ꀋꌺꀕ
ꉘꎭꀨꌠꀋꃅ：ꉢꆹꎭꏂ","ꀋꎭꀨ
ꃅꇬꀋꌺꌠꀋꃅ：
ꉢꆏꎭꀕ！ꉢꀋꃅꉢꆹꊀꏂ，ꉢꀋꆏꀕꃅꊉ，
ꆏꎭꌠꌋꀫꀋꐧꀕ，ꆏꎭꀕꃅꐓꀋꐧꀕ。
ꆀꃅꀋꑟꀋꌺꇓꃅꌋꀨꀋꃅꆹꆀꃅꀋꇓꀋꁻꀋ
ꑟꌠꌺꀋꃅ，ꆀꃅꌺꀋꇬꏓꆏꀋꌺꀋꉣꏗꀋꆏꀕ。
ꆏꀋꃅꑟꃅꀋꉆꀋꋂꀕ，ꆀꃅꃅꌋꀫꀋꃅꌺꀊꃆꏗ
ꀋꐥꀋꆏꀕ，ꀋꑟꀋꃅꆎꇁꌠꀋꃅꃢꀋꐧꀕ，ꃅꌋ
ꀨꀋꃅꌺꀋꇬꏗꀋꎭꀕꌠꀋꃅ。
ꆏꀋꃅꆀꃅꃅꌋꀨꀋꃅꌺꀋꇓꏗꀋꋧꀋꆏꈍ
ꆏꀋꇬꏗꀋꐥꀋꆈꀕ。ꃠꆏꎭꌠꌋꀨꀋꐧꀕ！ꃅꄷ
ꇁꌠꀋꃅꏗꌋꀨꀋꐧꀕ，ꆀꃅꃅꉿꀨꀋꃅꏗꃅ
ꌺꇬꇁꀕ。
ꀋꎭꀕ
ꀋꌺꀕ
ꉘꎭꀨꌠꀋꃅ：ꉢꆹꎭꏂ"
handwriting_region_000545,真实手写,region,yi,hard,False,0.146341,0.166667,0.166667,0.200000,,6,41,41,ascii_any,handwriting_00001_hw_20260619_001_HWN_PARAGRAPH_2LINE_001,"ꑱꍹꄚꑌꇈ，
ꀘꅷꀗꇴꆹ，
ꐯꇁꉾꈤꀀ，
ꄟꁻꃅꊂꆏ，
ꐈꇁꃰꐛꇁ，
ꉢꄜꆎꇰꄷ。","ꑱꍹꄚꑌꇈ，
ꀘꅷꀗꇴꆹ，
ꐯꁨꈴꈤꀀ，
ꐞꁻꃅꊂꆏ，
ꐈꏸꃰꐛꑍ，
ꉢꄜꄷꇰꄷ。"
handwriting_region_000555,真实手写,region,yi,hard,False,0.146341,0.157895,0.157895,0.187500,,6,41,41,ascii_any,handwriting_00011_hw_20260619_011_HWN_PARAGRAPH_2LINE_011,"ꀊꊉꎺꀮꁵ，ꃄꌩꉬꐮꋋ
ꊂꎭ，ꂿꃋꈔꊂꆏ。
ꐚꈻꃪꊂꎭ，ꂿꃋꈔꊂꆏ，
ꏸꋦꑓꊐꇁ，","ꀊꊉꎺꀮꀋ，ꋬꌩꉬꐮꋋ
ꊂꎭ，ꂿꃋꈔꊂꇬ。
ꐚꈻꃪꊂꎭ，ꂿꃋꍈꊂꆃ，
ꏸꂵꑓꊐꇁ，"
handwriting_region_000579,真实手写,region,yi,hard,False,0.145833,0.166667,0.166667,0.194444,,7,48,48,ascii_any,handwriting_00035_hw_20260619_035_HWN_PARAGRAPH_4LINE_003,"ꉔꇁꄝꌠꀱꀑꀱꅪ
ꅑꅉꇬ，
ꌅꋦꁋꂸꉬ，
ꀃꍯꄚꂸꄃ；
ꅙꑭꎽꀮꄜ；
ꂸꏦꌩꌕꄿ，
ꑳꃴꆀꐪꄜ；","ꉔꈤꄝꌠꀱꀑꀱꄚ
ꋚꅉꇬ，
ꌅꋦꁋꂸꉬ，
ꀃꍯꄚꂸꄃ；
ꅙꑭꎽꀮꄜ；
ꂸꎔꃼꌕꄿ，
ꑳꃴꀃꇎꄜ；"
handwriting_region_000559,真实手写,region,yi,hard,False,0.142857,0.156250,0.156250,0.185185,,5,35,35,ascii_any,handwriting_00015_hw_20260619_015_HWN_PARAGRAPH_2LINE_015,"ꃵꃶꆿꑴꆹꉌꈲ，ꆀꇁ
ꎰꏦꐩ，ꅉꆷꉬꐮꎭ，
ꇴꇐꁧꐞꄓ，ꁬꈬꏂꊂ
ꍅ，","ꃵꃶꆿꃭꆹꍬꈲ，ꆀꑍ
ꎰꏦꐩ，ꏉꆷꉬꊹꎭ，
ꇴꇐꁧꐞꄓ，ꁬꈬꏂꊂ
ꍅ，"
xuan_yi_2_line_000380,凉山彝文资料选译第2集,line,yi_han,medium,False,0.142857,0.142857,0.142857,0.400000,0.000000,2,14,14,,book_00416_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_005__part_001,ꈓꁱꉜꄡꒉ，不要崇拜花木盔，,ꀊꁱꉜꉉꒉ，不要崇拜花木盔，
xuan_yi_3_line_000407,凉山彝文资料选译第3集,line,yi_han,medium,False,0.142857,0.142857,0.142857,0.333333,0.000000,2,13,14,,book_00443_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_010__body_line,ꂰꀧꍗꊐꌠ，戴珍珠耳坠的，,ꅳꀧꏸꍗꊐꌠ，戴珍珠耳坠的，
yi_dictionary_line_000473,彝文检字本,line,yi,medium,False,0.142857,0.142857,0.142857,0.142857,,1,7,7,,book_00509_yi_dictionary__yi_dictionary_p001_dictionary_latin_phonetic_special__v4_box_001__part_001,ꆈꌠꁱꂷꎹꏦꋐ,ꀃꌠꁱꂷꎹꏦꋐ
gen_yu_hua_line_000039,根与花,line,yi,easy,True,0.142857,0.000000,0.000000,0.000000,,1,7,6,ascii_any,book_00039_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v3_box_001__header_text_line,ꐴꌋꆀꃨ 43,ꐴꌋꆀꃨ43
handwriting_region_000561,真实手写,region,yi,hard,False,0.138889,0.147059,0.147059,0.172414,,5,36,36,ascii_any,handwriting_00017_hw_20260619_017_HWN_PARAGRAPH_2LINE_017,"ꅐꅑꃰꃅꐛ，ꋍꇉꅥꏦꏪ，
ꂿꃅꑍꊏꈔ。ꐰꆹꇉꐥꒉ
ꀋꒉ，ꉬꐮꇓꅍꐛꇁꄷ。","ꅏꅑꃰꃅꐛ，ꋍꇉꅥꊍꄖ，
ꂿꃅꑍꊏꈔ。ꐰꆹꇉꑩꒉ
ꀋꒉ，ꉬꐮꇓꅍꐛꑍꄷ。"
handwriting_region_000578,真实手写,region,yi,hard,False,0.135135,0.153846,0.153846,0.181818,,10,73,74,ascii_any,handwriting_00034_hw_20260619_034_HWN_PARAGRAPH_4LINE_002,"ꐯꄻꐯꇁꄵ，
ꉾꄻꉾꇁꄵ，
ꐯꑳꉽꑳꋉ，
ꄯꁯꎴꁖꄚꄉꈤ。
ꋪꀕꁍꃴꆏ，
ꈪꊂꐧꋦꁍꑌꐛ，
ꒉꉜꀕꆏꑍ，
ꉜꉚꏂꆏꌕ，
ꏃꀕꏸꍀꇖ，
ꁍꃀꅩꌕꒆ；","ꐯꄻꈆꈤꄵ，
ꑪꄻꈴꇁꄵ，
ꐯꑳꑨꑳꋉ，
ꄯꁯꎴꋠꄚꄉꈤ。
ꋪꀕꁍꃴꆏ，
ꈪꊂꐧꋦꄔꑌꐛ，
ꒉꉜꀕꆏꑍ，
ꉜꉚꂦꏂꆏꌕ，
ꅍꅳꏸꍀꇖ，
ꁍꃀꅩꌕꒆ；"
handwriting_region_000582,真实手写,region,yi,hard,False,0.135135,0.151515,0.151515,0.166667,,5,36,37,ascii_any,handwriting_00038_hw_20260619_038_HWN_POEM_STANZA_007,"ꉬꐮꃪꅐꊪ，
ꉬꑎꅲꒉꎻ
ꉬꄚꇴꌅꄑ
ꏃꃅꉬꐮꉜ，
ꍍꐎꍍꆂꈬꈨꉼꃲꆏ，","ꉬꐮꃪꅐꊪ，
ꉬꑎꅲꒉꅴ
ꉬꄚꇴꌅꄑ
ꐳꃅꉬꐮꉜ，
ꎵꍍꐎꄓꆂꈬꈨꉼꃲꆈ，"
handwriting_region_000549,真实手写,region,yi,hard,False,0.135135,0.147059,0.147059,0.172414,,5,37,37,ascii_any,handwriting_00005_hw_20260619_005_HWN_PARAGRAPH_2LINE_005,"ꀁꑌꇐꉬꄷ，ꈧꅐꈨꐚꏍꄉꁻ，
ꊁꇁꋍꑍꐈ。
ꌦꉈꌊꉈꇖꏢꈻ，
ꈨꆨꅇꂸꅲ。","ꀉꑌꇐꉬꆎ，ꈧꅐꈨꐚꏍꏾꁻ，
ꊁꇁꋍꑍꐈ。
ꐞꍀꌊꉈꇖꏢꈻ，
ꈨꆨꅇꂸꅲ。"
gen_yu_hua_line_000049,根与花,line,yi,easy,False,0.135135,0.135135,0.135135,0.151515,,5,37,37,,book_00049_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_006,“ꉈꏭꌞꊿꑠꃅꊿꊂꀠ，ꀁꇬꌠꑌꑠꃅꊾꅪꊿꏑ。ꇯꍝꋍꃢꋍꃢꉪꇬꆹ，ꑗꉘꍈꃅꊿ,“ꉈꏭꐘꊿꄊꃅꊀꊂꀠ，ꀁꇬꌠꑌꉿꃅꋄꅪꊿꏑ。ꇯꍝꋍꃢꋍꃢꉪꇬꆹ，ꑗꉘꍈꃅꊿ
gen_yu_hua_line_000054,根与花,line,yi,easy,False,0.135135,0.135135,0.135135,0.151515,,5,37,37,,book_00054_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_012,“ꊉꉌꃹꑠꂷꄷꐛꁧꂯꄷꇬꆹ，ꉢꑠꉪꀬꇬꑠꃅꀋꀬ，ꉈꑴꆏꌞꊿꑌꉢꇫ，ꈀꄸꂷꑮ,“ꊒꉌꃹꑠꂷꄷꐛꁧꂯꄷꇬꆹ，ꉢꑿꉪꀬꇬꑨꃅꀋꀬ，ꉈꑴꆏꏾꊿꑌꉢꇈ，ꈀꄸꂷꑮ
xuan_yi_3_line_000389,凉山彝文资料选译第3集,line,yi,medium,False,0.133333,0.133333,0.133333,0.083333,1.000000,2,15,14,,book_00425_xuan_yi_3__xuan_yi_3_p001_old_selection_same_batch__v4_box_004__part_004,林《ꆃꎭꆈꌠꐚꁦꐧꎭꊆ》ꁱꋈꌠ,《ꆃꎭꆈꌠꐚꁦꐧꎭꋶ》ꁱꋈꌠ
handwriting_region_000556,真实手写,region,yi,hard,False,0.130435,0.139535,0.139535,0.162162,,6,46,46,ascii_any,handwriting_00012_hw_20260619_012_HWN_PARAGRAPH_2LINE_012,"ꋋꆹꀋꉬꆏ，ꁦꀑꃰꐎꌟ
ꃅꐯꅉꇬ，ꌥꑌꅐꄿꃲ。
ꏃꇖꊇꄮꆦ，ꃮꃀꌧꊈ
ꀑꒆꂪꇱ，ꐞꐯꆹꊂꄀ。","ꀣꆹꀋꉬꆏ，ꁦꀑꃰꐎꌟ
ꃅꐯꅉꇬ，ꌥꅪꅐꋘꃲ。
ꈎꇖꊇꄮꆦ，ꃮꃀꌧꊈ
ꀑꍗꂪꈌ，ꐞꐯꆹꊂꄀ。"
real_photo_region_000603,真实照片,region,yi_han,medium,False,0.125000,0.130435,0.130435,0.157895,0.000000,3,24,24,ascii_any,upload_real_photo_01_full,"ꆈꌠꁱꂷꋊꍬꄉꌠ
规范彝文ꐳꎺꐳꑛꌗꉭꁌꃪꉂꄧꑓ","ꆈꌠꁱꂷꋊꍬꄉꌠ
规范彝文ꀇꎺꉘꑛꇙꉭꁌꃪꉂꄧꑓ"
gen_yu_hua_line_000048,根与花,line,yi,easy,False,0.125000,0.125000,0.083333,0.000000,,1,8,8,,book_00048_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_005,ꄂꁧ……‘ꄷꌦ。,ꄂꁧ……，ꄷꌦ。
xuan_yi_3_line_000449,凉山彝文资料选译第3集,line,yi,medium,False,0.125000,0.125000,0.125000,0.142857,,1,8,8,,book_00485_xuan_yi_3__xuan_yi_3_p118_old_selection_same_batch__v3_box_013__body_line,ꆿꅪꈇꈄꋍꑍꌦ。,ꆿꅪꈃꈄꋍꑍꌦ。
yi_dictionary_line_000476,彝文检字本,line,yi,medium,True,0.125000,0.125000,0.125000,0.071429,,2,16,16,,book_00512_yi_dictionary__yi_dictionary_p006_dictionary_latin_phonetic_special__v3_box_002__body_line,ꄯꒉꋌꋐꆹ，ꌧꍧꊿꋅꄯꒉꅏꅉꇬ1,ꄯꒉꋌꋐꆹ，ꌧꍬꊿꋅꄯꒉꅏꅉꇬ。
handwriting_region_000546,真实手写,region,yi,hard,False,0.117647,0.125000,0.125000,0.148148,,4,34,34,ascii_any,handwriting_00002_hw_20260619_002_HWN_PARAGRAPH_2LINE_002,"ꒈꏂꄯꁯꉆ，ꃪꅪꈬꊂꎭ。
ꉐꃅꀋꌠꇖ，ꑷꌺꒃꇁꋖ，
ꇉꅶꊇꌺꐎꂸꅐ。","ꎁꏂꄯꁯꉆ，ꃪꅪꈬꊂꎭ。
ꉐꃅꀋꌠꇖ，ꑷꌺꒂꆹꂗ，
ꇉꅶꊇꌺꐎꂸꅐ。"
le_e_ma_mu_guide_line_000182,勒俄玛牧导读教程,line,yi_han,medium,False,0.117647,0.062500,0.062500,0.000000,0.200000,2,16,17,ascii_any,book_00182_le_e_ma_mu_guide__le_e_ma_mu_guide_p086_modern_yi_han_mixed__v3_box_015__body_line,ꏃꇖꊇꑌ／ꏃꇖꊇꄮꆏ石尔呙特啊，,"ꏃꇖꊇꑌ／ꏃꇖꊇꄮꆏ
石尔ꦱ特啊，"
handwriting_region_000558,真实手写,region,yi,hard,False,0.114286,0.121212,0.121212,0.142857,,4,35,34,ascii_any,handwriting_00014_hw_20260619_014_HWN_PARAGRAPH_2LINE_014,"ꑛꑍꋰꀕꃴꀕꇁ，ꒉꋊꉬꑴꄷ。
ꌺꒉꀉꃈꊪ，ꐛꑿꌹꋒꊪ，
ꌦꀋꑌꌠꃘꑟ，","ꎭꑍꋰꃹꀕꇁ，ꒉꋊꉬꑴꄷ。
ꌺꒉꀉꃈꊪ，ꐛꑿꌔꋒꊪ，
ꌦꀋꑌꌠꃘꑟ，"
gen_yu_hua_line_000060,根与花,line,yi,easy,False,0.111111,0.111111,0.100000,0.125000,,4,36,36,,book_00060_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_005__part_006,“ꉢꆏꂶꌠꁯ，ꆏꆹꉣꑊꀄꊭꃅꋍꑍꉌꂵꉪꅉꑟꀐ……ꉠꈀꐳꁭꂪꉌꀋꃹꑠꋌꊂꑌ,“ꉢꆏꂶꌠꁯ，ꆏꆹꉣꑊꀄꉹꃅꋍꑍꉌꂵꉪꅉꑟꀐ……ꉠꈀꏮꁭꋰꉌꀋꃹꄔꋌꊂꑌ
yi_dictionary_line_000502,彝文检字本,line,yi_han_latin,hard,False,0.111111,0.000000,0.000000,0.000000,0.000000,1,9,8,"ascii_letter,ascii_any",book_00538_yi_dictionary__yi_dictionary_p086_dictionary_latin_phonetic_special__v3_box_009__body_line,ꀑ（o）ꀑꁮ 聪明,ꀑ（o）ꀑꁮ聪明
handwriting_region_000574,真实手写,region,yi,hard,False,0.106667,0.111111,0.111111,0.131148,,8,75,75,ascii_any,handwriting_00030_hw_20260619_030_HWN_PARAGRAPH_3LINE_010,"ꍈꀮꇌꎶꒊ，ꀒꑍꂿꄉꇈ，ꋍꑍꌋꃅꋧ。
ꂿꃋꋍꃅꐞ，ꐂꇁꂶꏪꀂꋋꑌ，ꁯꃴꄻꊂꈴ，
ꌅꇴꌅꆹꀁꋌꊰꅉꇬ，ꋍꋏꊿꑌꂦ。
ꁍꐛꇁꂯꐯ，ꇮꌺꀋꁵꅔ，ꈎꑌꇐꈎꌠ。","ꍍꀮꇌꎶꒊ，ꀒꑍꂿꄉꇈ，ꋍꑍꉿꃅꋧ。
ꄩꈍꋍꃅꐞ，ꐂꇁꐙꏪꀂꋋꑌ，ꁯꃴꄻꊂꈴ，
ꄌꇴꌅꆹꀁꋌꊰꅉꇬ，ꋍꋏꊿꑌꂦ。
ꁍꐛꑍꂯꐯ，ꇮꌺꀋꉘꅔ，ꈎꑌꇐꈎꌠ。"
gen_yu_hua_line_000055,根与花,line,yi,easy,False,0.105263,0.105263,0.105263,0.114286,,4,38,38,,book_00055_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_013,ꃀꅇꅑꑠꒃꂯꆏ。ꄁꃰꉈꏭꄉꆿꏓꄻꃨꂯꇬꑌ，ꉢꋋꃅꊁꀋꉂ，ꊿꉬꇮꆿꏓꋌꑵꉢꋋꌂ,ꃀꅇꅑꑨꒃꂯꆏ。ꄁꃰꉈꏭꄉꎗꏓꄹꁻꂯꇬꑌ，ꉢꋋꃅꊁꀋꉂ，ꊿꉬꇮꆿꏓꋌꑵꉢꋋꌂ
xuan_yi_3_line_000470,凉山彝文资料选译第3集,line,yi_han,medium,False,0.105263,0.105263,0.105263,0.222222,0.000000,2,19,19,,book_00506_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v4_box_010__part_001,ꋍꑍꎸꂃꉹꌠꉪꀋꇮ，不要只想一天的炒肉,ꋍꑍꎹꂸꉹꌠꉪꀋꇮ，不要只想一天的炒肉
yi_dictionary_line_000496,彝文检字本,line,yi_han_latin,hard,False,0.105263,0.105263,0.105263,0.500000,0.000000,2,19,19,"ascii_letter,ascii_any",book_00532_yi_dictionary__yi_dictionary_p086_dictionary_latin_phonetic_special__v3_box_001__body_line,ꆤ（hluop）ꎂꀕꆣ（水）漫动的形容,ꇍ（hluop）ꌕꀕꆣ（水）漫动的形容
handwriting_region_000585,真实手写,region,yi,hard,False,0.103448,0.120000,0.120000,0.120000,,3,29,29,ascii_any,handwriting_00041_hw_20260619_041_HWN_POEM_STANZA_016,"ꌊꐞꁨꇉꀕ
ꂿꃋꋍꃅꐞ
ꃄꅉꋍꃅꐞ
ꁍꐛꇁꂯꐞ
ꀿꐛꇁꂯꐞ","ꌊꐞꁨꇉꋗ
ꂿꈍꋍꃅꐞ
ꃄꅉꋍꃅꐞ
ꁍꐛꇁꂯꐞ
ꃅꐛꇁꂯꐞ"
handwriting_region_000587,真实手写,region,yi,hard,False,0.103448,0.092593,0.092593,0.092593,,6,58,57,ascii_any,handwriting_00043_hw_20260619_043_HWN_REAL_LYRICS_001,"ꌺꃘꉘꐯꑌꑿꉘꃅꐥꌠꉙꐛꇁꀑ
ꀉꐔꀘꇐꈌꃅꇉꇬꈹꌠꅔꅐꇁꀐ
ꁯꄫꄣꐀꅲꈯꒊꃀꒈꅐꇀꌦꃲ
ꃰꊿꉂꐪꈍꑌ ꄚꐊꈢꋒꁧꀋꐚ","ꌺꃘꉘꐯꑌꑿꉘꃅꐥꌠꉙꐛꈤꀑ
ꀉꐔꀘꇐꈌꃅꇉꇬꈹꌠꅔꅐꇁꀐ
ꁯꄫꄣꐀꅱꈯꒊꃀꒈꅐꇋꌦꃲ
ꃰꊿꁧꐪꐟꑌꄚꐊꈢꋒꁧꀋꐚ"
gen_yu_hua_line_000043,根与花,line,yi,easy,False,0.102564,0.102564,0.102564,0.105263,,4,38,39,,book_00043_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_002__part_004,ꄷꂓꄸꆈꒉꀕꑠꇬꇯꊌꌦꀐ。ꄷꀋꁧꉢꃅꉢꆾꌊꊂꋍꑍꐙꈌꃀꀈꇭꑌꐤꎭꁧꀐꉂꉠꉌꆅ,ꄷꂓꄸꆈꒉꀕꑠꇬꇯꇽꌦꀐ。ꄷꀋꁧꉢꃅꉢꑻꌊꊂꋍꑍꐙꈌꃀꀈꇭꑌꐤꎭꁧꀐꉂꆺꉌꂵꆅ
handwriting_region_000560,真实手写,region,yi,hard,False,0.093023,0.100000,0.100000,0.117647,,4,43,43,ascii_any,handwriting_00016_hw_20260619_016_HWN_PARAGRAPH_2LINE_016,"ꇍꈨꀒꎂꆏ，ꀊꊉꎺꀮꁵ，
ꍍꐎꍍꆂꈬꈨꉼꊂꆏ。
ꋍꇉꅥꁧꐙ，ꉬꑎꉬꁧꍍ，
ꋪꀕꐦꇬꋩ。","ꇍꈨꀒꎂꆏ，ꀊꊉꎺꀮꑴ，
ꍍꐎꑪꆂꈬꈨꉼꊂꄸ。
ꋍꇉꅥꁧꐙ，ꉬꑎꉬꁧꅲ，
ꋪꀕꐦꇬꋩ。"
gen_yu_hua_line_000092,根与花,line,yi,easy,False,0.090909,0.090909,0.066667,0.111111,,1,11,11,,book_00092_gen_yu_hua__gen_yu_hua_p104_novel_plain_yi__v4_box_003__part_008,ꐊꉈꑴꇁꄹꉇꀉꒆꅉ……,ꐊꉈꑴꇁꄹꉈꀉꒆꅉ……
yi_dictionary_line_000497,彝文检字本,line,yi_han_latin,hard,False,0.090909,0.090909,0.090909,0.000000,0.500000,1,11,11,"ascii_letter,ascii_any",book_00533_yi_dictionary__yi_dictionary_p086_dictionary_latin_phonetic_special__v3_box_002__body_line,ꆚ（hlip）ꆚꈈ连枷,ꆚ（hlip）ꆚꈈ连柳
le_e_ma_mu_guide_line_000231,勒俄玛牧导读教程,line,yi_han,medium,True,0.090909,0.047619,0.047619,0.083333,0.142857,2,21,22,ascii_any,book_00231_le_e_ma_mu_guide__le_e_ma_mu_guide_p261_modern_yi_han_mixed__v3_box_003__body_line,ꐈꀮꐰꇑꋧ②／ꐈꀮꐰꇑꎸꊌ得到邛部的运气。,"ꐈꀮꐰꇑꋧ②／ꐈꀮꐰꇑꎸꊌ
得到ꍉ部的运气。"
xuan_yi_2_line_000360,凉山彝文资料选译第2集,line,yi_han,medium,False,0.090909,0.000000,0.000000,0.000000,0.000000,1,11,10,,book_00396_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_002__body_line,"ꃘꈭꏃꊯꌕ
六轮七十三",ꃘꈭꏃꊯꌕ六轮七十三
yi_dictionary_line_000491,彝文检字本,line,yi_han_latin,hard,False,0.090909,0.000000,0.000000,0.000000,0.000000,1,11,10,"ascii_letter,ascii_any",book_00527_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_006__body_line,ꌌ（sip）ꌌꉪ 感觉,ꌌ（sip）ꌌꉪ感觉
handwriting_region_000548,真实手写,region,yi,hard,False,0.085714,0.093750,0.093750,0.074074,,3,35,34,ascii_any,handwriting_00004_hw_20260619_004_HWN_PARAGRAPH_2LINE_004,"ꉭꇌꊂꉫꇌ，
ꉒꀱꉒꃀꃅ。ꎺꌺꆳꄿꁵ，
ꅉꐛꏜꂸꋦꌦꂾ，
ꏃꎹꅪꀋꏷ，","ꉭꇌꊂꉫꇌ，
ꉒꀱꉒꃀꃅꎺꌺꆳꄿꄩ，
ꅉꐛꏜꂸꋦꌦꂾ，
ꆳꎹꅪꀋꏷ，"
handwriting_region_000563,真实手写,region,yi,hard,False,0.085714,0.093750,0.093750,0.111111,,3,35,35,ascii_any,handwriting_00019_hw_20260619_019_HWN_PARAGRAPH_2LINE_019,"ꒉꅸꒉꄩꁮ，ꏃꋏꑱꃀ
ꄚꆗꇊ，ꃴꅍꌕꉐꁋ。
ꊿꀀꁍꃅꄉ，ꈨꆨꅇꂸ
ꅲ。","ꒉꅸꒉꌺꁮ，ꏃꋏꑱꈑ
ꄚꆗꇊ，ꃴꅍꌕꉐꁋ。
ꊿꅪꁍꃅꄉ，ꈨꆨꅇꂸ
ꅲ。"
handwriting_region_000581,真实手写,region,yi,hard,False,0.083333,0.093750,0.093750,0.111111,,3,36,36,ascii_any,handwriting_00037_hw_20260619_037_HWN_POEM_STANZA_006,"ꆀꆳꀏꋍꁏ，
ꎰꆳꉎꈪꁏꅉꇬ，
ꌅꋦꁋꂸꉬ，
ꀃꍯꄚꂸꄃ；
ꏦꍠꒉꄿꉆ，","ꆀꄂꀏꋍꁏ，
ꎰꄂꉎꈪꁏꅉꇬ，
ꌅꋦꁋꂸꉬ，
ꀃꏦꄚꂸꄃ；
ꏦꍠꒉꄿꉆ，"
gen_yu_hua_line_000003,根与花,line,yi,easy,True,0.083333,0.083333,0.062500,0.200000,,1,12,12,ascii_any,book_00003_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_003,ꉊꈯꎟꋠꏝ……39—51,ꉊꈯꎟꋠꏼ……39—51
xuan_yi_3_line_000432,凉山彝文资料选译第3集,line,yi_han,medium,False,0.083333,0.083333,0.083333,0.200000,0.000000,1,12,12,,book_00468_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_007__body_line,ꈁꒉꉎꉐꍔ：所到笑哈哈；,ꄉꒉꉎꉐꍔ：所到笑哈哈；
le_e_ma_mu_guide_line_000227,勒俄玛牧导读教程,line,yi_han,medium,False,0.080000,0.080000,0.080000,0.062500,0.142857,2,25,25,,book_00227_le_e_ma_mu_guide__le_e_ma_mu_guide_p197_modern_yi_han_mixed__v3_box_016__body_line,ꎴꁧꆫꁯꎹ／ꑠꅹꎴꁧꆫꁯꎹꈹꌊꄻꈚ故备蓑衣和斗笠；,ꎴꁧꆫꁯꎹ／ꑠꅹꄃꁧꆫꁯꎹꈹꌊꄻꈚ故备蓘衣和斗笠；
gen_yu_hua_line_000041,根与花,line,yi,easy,False,0.076923,0.076923,0.076923,0.083333,,1,13,13,,book_00041_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_002__part_002,ꀋꃉꈀꋩꑷꑠꂷꒃꇁꂯꀋꆾ？,ꀋꃉꈀꋩꑷꑠꂷꒃꇁꂯꀋꄌ？
gen_yu_hua_line_000047,根与花,line,yi,easy,False,0.076923,0.076923,0.076923,0.083333,,3,39,39,,book_00047_gen_yu_hua__gen_yu_hua_p049_novel_plain_yi__v4_box_003__part_004,ꆹꆏꋌꋋꀋꄐ，ꑍꈓꌕꈎꅑꅸꇁꌠꆏ，ꉢꅳꀧꋍꄉꀕꏽꀐ。ꈧꊰꀕꀋꂮꐲꅐꆏꂱꑱꑶꋦꇤ,ꆹꆏꋌꋋꀋꄐ，ꑍꈓꌕꈎꅑꅸꇁꌠꆏ，ꉢꅳꀧꋍꄊꀕꏽꀐ。ꈧꊰꀕꀋꂮꏭꅐꆏꂱꑱꑋꋦꇤ
